,highest_offense,date,zip,x_coord,y_coord
8336,Theft,27-Jan-18,78746.0,30.04135,-97.66586
8339,Agg Assault,23-Jan-18,78723.0,30.43582,-97.86395
8341,Theft,23-Jan-18,78704.0,30.20505,-97.53042
8342,Theft,25-Jan-18,78703.0,30.21367,-97.71612
8344,Theft,22-Jan-18,78723.0,30.368470000000002,-97.83521
8345,Theft,5-Feb-18,78723.0,30.354670000000002,-97.88596
8351,Rape,20-Jan-18,78741.0,-0.9,3.0
8352,Theft,24-Jan-18,78723.0,30.41259,-97.90288
8354,Auto Theft,8-Feb-18,78741.0,30.29889,-97.55968
8355,Theft,10-Feb-18,78723.0,30.3944,-97.84466
8358,Theft,1-Feb-18,78723.0,30.490350000000003,-97.88006
8359,Theft,3-Jan-18,78704.0,30.2037,-97.5358
8362,Theft,19-Jan-18,78704.0,30.215490000000003,-97.61861
8365,Theft,4-Feb-18,78702.0,30.34305,-97.67892
8366,Theft,1-Jan-18,78704.0,30.25232,-97.59005
8367,Agg Assault,1-Jan-18,78701.0,30.24651,-97.6946
8370,Theft,27-Jan-18,78702.0,30.350160000000002,-97.71964
8371,Theft,27-Jan-18,78741.0,30.29173,-97.61567
8372,Theft,28-Jan-18,78701.0,30.25514,-97.67884
8374,Theft,5-Feb-18,78704.0,30.181880000000003,-97.66117
8377,Theft,6-Feb-18,78701.0,30.21496,-97.69981
8380,Theft,6-Feb-18,78702.0,30.38222,-97.73295
8382,Theft,20-Feb-18,78741.0,30.263250000000003,-97.57704
8385,Theft,6-Feb-18,78701.0,30.26333,-97.71391
8386,Auto Theft,10-Feb-18,78752.0,30.36812,-97.95706
8390,Theft,4-Jan-18,78701.0,30.2471,-97.70008
8396,Theft,7-Feb-18,78741.0,30.31692,-97.55203
8399,Theft,2-Feb-18,78741.0,30.372580000000003,-97.55404
8400,Agg Assault,3-Jan-18,78723.0,30.363410000000002,-97.89763
8401,Theft,3-Feb-18,78704.0,30.208440000000003,-97.59841
8402,Theft,3-Feb-18,78752.0,30.401760000000003,-97.95152
8403,Theft,4-Jan-18,78702.0,30.348460000000003,-97.75547
8404,Burglary,6-Feb-18,78723.0,30.426630000000003,-97.8587
8405,Theft,8-Feb-18,78723.0,30.37179,-97.77585
8407,Auto Theft,16-Jan-18,78723.0,30.48412,-97.7775
8408,Theft,3-Jan-18,78752.0,30.354090000000003,-97.98543
8410,Theft,4-Jan-18,78701.0,30.24632,-97.70116
8416,Theft,12-Jan-18,78701.0,30.2513,-97.70956
8417,Theft,3-Feb-18,78701.0,30.251800000000003,-97.70609
8419,Theft,19-Feb-18,78702.0,30.319950000000002,-97.73925
8420,Burglary,6-Jan-18,78752.0,30.39488,-97.9421
8424,Theft,21-Jan-18,78702.0,30.34305,-97.67892
8425,Burglary,9-Jan-18,78704.0,30.262220000000003,-97.62403
8427,Theft,13-Feb-18,78723.0,30.447000000000003,-97.87353
8429,Agg Assault,12-Feb-18,78741.0,30.24575,-97.56441
8431,Theft,14-Feb-18,78752.0,30.357870000000002,-97.92237
8437,Theft,16-Feb-18,78746.0,29.97757,-97.74962
8438,Theft,16-Feb-18,78703.0,30.1602,-97.8262
8439,Theft,15-Feb-18,78701.0,30.25507,-97.7104
8440,Theft,21-Feb-18,78701.0,30.26884,-97.70627
8441,Auto Theft,21-Feb-18,78723.0,30.39873,-97.89955
8444,Theft,19-Feb-18,78703.0,30.15292,-97.83953
8446,Theft,12-Feb-18,78741.0,30.33697,-97.58703
8452,Theft,18-Feb-18,78741.0,30.402730000000002,-97.52673
8453,Agg Assault,12-Jan-18,78741.0,30.29406,-97.56791
8454,Robbery,17-Jan-18,78723.0,30.383000000000003,-97.90004
8455,Burglary,18-Feb-18,78705.0,30.244290000000003,-97.77963
8456,Burglary,2-Jan-18,78705.0,30.242510000000003,-97.77368
8457,Theft,11-Jan-18,78702.0,30.299470000000003,-97.6826
8459,Theft,19-Jan-18,78723.0,30.354670000000002,-97.88596
8460,Auto Theft,12-Feb-18,78704.0,30.17799,-97.65094
8463,Agg Assault,31-Jan-18,78752.0,30.34947,-97.95595
8468,Theft,20-Feb-18,78746.0,30.096580000000003,-97.69805
8475,Theft,15-Jan-18,78741.0,30.316830000000003,-97.60584
8477,Theft,15-Feb-18,78746.0,30.04135,-97.66586
8480,Theft,29-Jan-18,78741.0,30.30958,-97.59176
8484,Robbery,19-Jan-18,78705.0,30.242630000000002,-97.77749
8485,Burglary,10-Jan-18,78741.0,30.31692,-97.55203
8487,Theft,17-Jan-18,78701.0,30.243280000000002,-97.69255
8488,Theft,28-Jan-18,78701.0,30.25647,-97.70017
8489,Theft,13-Jan-18,78703.0,30.2074,-97.71581
8496,Theft,28-Jan-18,78702.0,30.33013,-97.75343
8497,Theft,28-Jan-18,78741.0,30.31434,-97.54603
8498,Theft,17-Jan-18,78701.0,30.253580000000003,-97.70561
8500,Theft,19-Jan-18,78741.0,30.29173,-97.61567
8503,Theft,6-Feb-18,78705.0,30.291900000000002,-97.79092
8506,Theft,19-Jan-18,78701.0,30.245730000000002,-97.69863
8507,Agg Assault,19-Feb-18,78723.0,30.386950000000002,-97.85545
8508,Burglary,8-Feb-18,78702.0,30.30311,-97.66395
8512,Theft,3-Jan-18,78704.0,30.17095,-97.64515
8513,Theft,19-Jan-18,78704.0,30.19883,-97.61111
8514,Burglary,1-Jan-18,78752.0,30.39001,-97.91827
8515,Agg Assault,1-Feb-18,78704.0,30.21796,-97.66919
8517,Theft,9-Feb-18,78723.0,30.45853,-97.82626
8518,Auto Theft,18-Feb-18,78704.0,30.13876,-97.5721
8519,Theft,1-Jan-18,78746.0,30.04135,-97.66586
8523,Theft,9-Feb-18,78702.0,30.36776,-97.69128
8525,Theft,16-Feb-18,78705.0,30.24387,-97.77129
8526,Theft,7-Jan-18,78752.0,30.35968,-97.96642
8528,Theft,10-Jan-18,78741.0,30.29033,-97.61999
8529,Agg Assault,5-Jan-18,78702.0,30.324550000000002,-97.66487
8531,Theft,12-Feb-18,78702.0,30.32185,-97.71347
8541,Theft,13-Feb-18,78746.0,30.04135,-97.66586
8544,Auto Theft,10-Jan-18,78704.0,30.23132,-97.62115
8549,Theft,9-Jan-18,78701.0,30.25203,-97.70606
8550,Theft,12-Jan-18,78702.0,30.27616,-97.69926
8551,Theft,15-Feb-18,78704.0,30.248,-97.58473
8552,Theft,19-Feb-18,78702.0,30.317780000000003,-97.66759
8559,Burglary,2-Jan-18,78702.0,30.30913,-97.68805
8564,Theft,8-Jan-18,78723.0,30.354670000000002,-97.88596
8565,Theft,9-Jan-18,78705.0,30.25249,-97.82732
8567,Burglary,20-Feb-18,78741.0,30.39457,-97.56162
8570,Robbery,10-Jan-18,78704.0,30.14847,-97.64077
8571,Theft,4-Jan-18,78705.0,30.22026,-97.78868
8573,Burglary,5-Feb-18,78752.0,30.323620000000002,-97.913
8576,Theft,9-Jan-18,78752.0,30.432570000000002,-97.93621
8577,Burglary,5-Jan-18,78704.0,30.107210000000002,-97.64822
8579,Theft,6-Feb-18,78701.0,30.23729,-97.69275
8581,Theft,17-Jan-18,78701.0,30.254910000000002,-97.70521
8586,Theft,15-Feb-18,78741.0,30.287460000000003,-97.57154
8591,Theft,8-Jan-18,78741.0,30.3636,-97.57548
8595,Theft,31-Jan-18,78705.0,30.22917,-97.77631
8596,Theft,1-Feb-18,78723.0,30.49606,-97.84977
8597,Theft,19-Jan-18,78705.0,30.27871,-97.81188
8599,Theft,2-Feb-18,78701.0,30.24979,-97.70176
8600,Theft,30-Jan-18,78704.0,30.228050000000003,-97.67633
8604,Theft,10-May-18,78704.0,30.14612,-97.59853
8605,Burglary,7-Jun-18,78752.0,30.399800000000003,-97.92202
8606,Auto Theft,15-Mar-18,78702.0,30.299470000000003,-97.6826
8607,Burglary,5-Apr-18,78723.0,30.439870000000003,-97.82466
8609,Theft,6-Apr-18,78756.0,30.23832,-97.92443
8610,Theft,18-May-18,78746.0,30.098290000000002,-97.68369
8613,Theft,8-May-18,78723.0,30.354670000000002,-97.88596
8614,Theft,12-Mar-18,78703.0,30.20586,-97.7438
8618,Theft,12-Jun-18,78704.0,30.06408,-97.61249
8621,Agg Assault,31-Mar-18,78701.0,30.236880000000003,-97.68557
8622,Theft,18-Jun-18,78756.0,30.239240000000002,-97.84542
8624,Theft,23-Feb-18,78704.0,30.19883,-97.61111
8625,Theft,6-Mar-18,78701.0,30.244400000000002,-97.71672
8628,Auto Theft,17-Jun-18,78723.0,30.41193,-97.89536
8631,Theft,21-Apr-18,78705.0,30.24819,-97.76466
8632,Agg Assault,4-Mar-18,78741.0,30.367810000000002,-97.5668
8634,Theft,17-Jun-18,78741.0,30.406390000000002,-97.6218
8636,Theft,3-Apr-18,78703.0,30.139590000000002,-97.81934
8638,Theft,15-Jun-18,78705.0,30.29135,-97.79583
8640,Theft,30-Apr-18,78704.0,30.18638,-97.55023
8642,Theft,1-Mar-18,78741.0,30.284460000000003,-97.62525
8643,Theft,2-Mar-18,78746.0,30.04135,-97.66586
8645,Theft,30-Apr-18,78741.0,30.30958,-97.59176
8649,Theft,23-Feb-18,78704.0,30.22635,-97.67384
8652,Theft,28-Mar-18,78702.0,30.287200000000002,-97.68988
8653,Agg Assault,19-May-18,78705.0,30.291900000000002,-97.79092
8655,Robbery,9-May-18,78723.0,30.362060000000003,-97.89666
8656,Theft,10-May-18,78752.0,30.376710000000003,-97.93786
8657,Theft,18-Mar-18,78752.0,30.341800000000003,-97.90535
8659,Theft,8-May-18,78704.0,30.11345,-97.58873
8663,Theft,6-May-18,78723.0,30.45279,-97.8848
8664,Burglary,1-May-18,78752.0,30.38888,-97.92725
8666,Burglary,24-Mar-18,78741.0,30.30847,-97.61654
8670,Theft,22-May-18,78721.0,30.4755,-97.73942
8671,Theft,20-Mar-18,78741.0,30.33895,-97.59508
8672,Auto Theft,22-Mar-18,78723.0,30.34355,-97.86164
8673,Theft,4-Jun-18,78746.0,30.15587,-97.69241
8675,Burglary,26-Mar-18,78702.0,30.3855,-97.69105
8676,Theft,2-Jun-18,78741.0,30.31662,-97.58613
8680,Theft,26-May-18,78703.0,30.13763,-97.76215
8681,Theft,6-Jun-18,78705.0,30.26732,-97.78817
8683,Theft,16-May-18,78741.0,30.30958,-97.59176
8685,Robbery,6-Jun-18,78701.0,30.247500000000002,-97.70368
8686,Burglary,17-Mar-18,78705.0,30.23048,-97.81752
8690,Burglary,31-May-18,78752.0,30.40949,-97.94309
8693,Theft,13-Mar-18,78704.0,30.179940000000002,-97.65781
8695,Theft,3-Jun-18,78701.0,30.22006,-97.71496
8696,Theft,19-May-18,78701.0,30.262220000000003,-97.65572
8700,Theft,1-Mar-18,78723.0,30.43505,-97.90908
8702,Theft,26-Feb-18,78756.0,30.248070000000002,-97.9334
8703,Theft,1-Apr-18,78704.0,30.16629,-97.59818
8704,Theft,13-Jun-18,78703.0,30.187980000000003,-97.72478
8705,Theft,31-Mar-18,78704.0,30.210610000000003,-97.53193
8709,Rape,12-Mar-18,78741.0,-0.9,3.0
8715,Robbery,16-Apr-18,78723.0,30.35021,-97.87696
8716,Theft,26-May-18,78723.0,30.44904,-97.83591
8717,Robbery,7-Apr-18,78723.0,30.490350000000003,-97.88006
8718,Theft,11-Mar-18,78702.0,30.28217,-97.69512
8720,Theft,8-Apr-18,78701.0,30.25739,-97.67987
8723,Agg Assault,15-Mar-18,78702.0,30.32337,-97.68402
8724,Theft,8-Apr-18,78702.0,30.28637,-97.69481
8728,Theft,16-Apr-18,78721.0,30.46581,-97.75175
8729,Robbery,14-Apr-18,78756.0,30.243170000000003,-97.92959
8730,Theft,15-Apr-18,78701.0,30.254150000000003,-97.70416
8731,Burglary,15-Apr-18,78705.0,30.22426,-97.78903
8734,Burglary,17-May-18,78703.0,30.188550000000003,-97.74849
8735,Theft,17-May-18,78741.0,30.31437,-97.58363
8738,Theft,7-Mar-18,78703.0,30.2074,-97.71581
8739,Theft,8-Mar-18,78704.0,30.234150000000003,-97.66258
8741,Burglary,13-Apr-18,78723.0,30.49606,-97.84977
8742,Theft,17-Mar-18,78701.0,30.26406,-97.70996
8745,Theft,28-May-18,78741.0,30.322290000000002,-97.59265
8748,Burglary,12-Apr-18,78741.0,30.406090000000003,-97.56737
8749,Theft,24-May-18,78704.0,30.210610000000003,-97.53193
8750,Theft,22-Apr-18,78703.0,30.2074,-97.71581
8755,Agg Assault,30-Apr-18,78702.0,30.323490000000003,-97.66661
8757,Theft,25-May-18,78741.0,30.311390000000003,-97.58528
8762,Theft,18-Mar-18,78752.0,30.35614,-97.94452
8763,Theft,22-May-18,78702.0,30.34305,-97.67892
8765,Theft,22-Feb-18,78702.0,30.27383,-97.67848
8766,Theft,5-Jun-18,78746.0,30.16393,-97.7046
8767,Theft,6-Jun-18,78705.0,30.231830000000002,-97.8413
8769,Theft,21-Apr-18,78741.0,30.33895,-97.59508
8773,Theft,12-Jun-18,78746.0,30.038410000000002,-97.62029
8776,Theft,6-Jun-18,78746.0,30.16393,-97.7046
8780,Burglary,6-Mar-18,78723.0,30.37001,-97.87943
8782,Theft,5-Apr-18,78723.0,30.41559,-97.81655
8783,Theft,13-Jun-18,78703.0,30.187980000000003,-97.72478
8784,Theft,18-May-18,78703.0,30.218760000000003,-97.79384
8786,Theft,26-Mar-18,78702.0,30.37383,-97.72745
8787,Theft,5-Jun-18,78746.0,30.04135,-97.66586
8791,Theft,15-Jun-18,78703.0,30.17192,-97.84966
8792,Auto Theft,14-May-18,78723.0,30.452260000000003,-97.82389
8797,Burglary,4-Apr-18,78741.0,30.293870000000002,-97.62086
8798,Theft,21-May-18,78701.0,30.24942,-97.69872
8800,Robbery,15-Apr-18,78752.0,30.387900000000002,-97.9224
8806,Theft,6-Apr-18,78741.0,30.30704,-97.59019
8807,Agg Assault,12-Apr-18,78752.0,30.421480000000003,-97.94171
8808,Theft,8-Apr-18,78702.0,30.30788,-97.65008
8809,Burglary,12-Mar-18,78702.0,30.287860000000002,-97.71684
8814,Theft,26-Apr-18,78704.0,30.210610000000003,-97.53193
8817,Rape,16-Mar-18,78705.0,-0.9,3.0
8819,Theft,1-Jun-18,78723.0,30.459950000000003,-97.85256
8820,Theft,28-Feb-18,78746.0,30.04135,-97.66586
8821,Theft,1-Mar-18,78705.0,30.23002,-97.81933
8822,Theft,29-May-18,78704.0,30.1158,-97.58721
8823,Theft,1-Mar-18,78703.0,30.19256,-97.83675
8824,Agg Assault,14-Jun-18,78741.0,30.37384,-97.55652
8831,Theft,22-Mar-18,78756.0,30.246560000000002,-97.91218
8832,Theft,20-Apr-18,78746.0,30.04135,-97.66586
8834,Burglary,3-Mar-18,78702.0,30.35478,-97.69546
8836,Agg Assault,25-Apr-18,78701.0,30.259610000000002,-97.71
8838,Auto Theft,18-Jun-18,78705.0,30.232470000000003,-97.79056
8840,Theft,2-Jun-18,78701.0,30.22006,-97.71496
8842,Burglary,25-Apr-18,78704.0,30.181880000000003,-97.66117
8843,Robbery,20-Apr-18,78752.0,30.349400000000003,-97.91843
8844,Theft,21-Mar-18,78752.0,30.432570000000002,-97.93621
8847,Theft,27-Feb-18,78723.0,30.354670000000002,-97.88596
8848,Theft,27-Mar-18,78704.0,30.19741,-97.60687
8849,Theft,10-Jun-18,78746.0,30.146320000000003,-97.69757
8850,Auto Theft,8-Jun-18,78752.0,30.349610000000002,-97.9523
8852,Auto Theft,6-Jun-18,78702.0,30.317300000000003,-97.68561
8853,Theft,29-Apr-18,78746.0,30.03433,-97.61615
8854,Theft,9-Jun-18,78702.0,30.305220000000002,-97.6426
8858,Theft,13-Jun-18,78702.0,30.315160000000002,-97.68869
8866,Rape,25-Mar-18,78741.0,-0.9,3.0
8868,Theft,12-Jun-18,78741.0,30.277630000000002,-97.56344
8872,Theft,4-May-18,78752.0,30.312700000000003,-97.96222
8878,Theft,7-May-18,78752.0,30.35405,-97.98546
8879,Burglary,7-May-18,78721.0,30.44555,-97.75864
8881,Theft,20-Jun-18,78752.0,30.36588,-97.96549
8883,Agg Assault,19-May-18,78704.0,30.18009,-97.61486
8884,Burglary,19-Mar-18,78702.0,30.310180000000003,-97.69118
8885,Theft,27-May-18,78746.0,30.04135,-97.66586
8887,Auto Theft,2-Apr-18,78723.0,30.354670000000002,-97.88596
8888,Theft,11-May-18,78746.0,30.04135,-97.66586
8890,Agg Assault,6-May-18,78752.0,30.387870000000003,-97.932
8891,Theft,4-May-18,78741.0,30.40136,-97.55989
8893,Theft,21-May-18,78705.0,30.2127,-97.78642
8895,Theft,16-May-18,78704.0,30.212210000000002,-97.68758
8896,Agg Assault,31-Mar-18,78702.0,30.379080000000002,-97.6775
8897,Burglary,14-May-18,78721.0,30.46581,-97.75175
8899,Theft,31-May-18,78701.0,30.24154,-97.6941
8900,Theft,30-May-18,78746.0,30.04135,-97.66586
8902,Burglary,22-Feb-18,78704.0,30.24396,-97.61183
8904,Theft,20-May-18,78701.0,30.26253,-97.70465
8905,Theft,12-Mar-18,78701.0,30.25507,-97.7104
8909,Theft,1-Mar-18,78752.0,30.346510000000002,-97.99034
8920,Agg Assault,28-Mar-18,78701.0,30.26884,-97.70627
8921,Auto Theft,3-Jun-18,78702.0,30.278920000000003,-97.69629
8922,Theft,16-Mar-18,78701.0,30.23273,-97.71704
8924,Burglary,13-Mar-18,78723.0,30.43646,-97.84692
8925,Theft,4-Mar-18,78705.0,30.243730000000003,-97.76636
8926,Theft,5-Mar-18,78703.0,30.195870000000003,-97.79062
8931,Theft,13-Mar-18,78723.0,30.35735,-97.86793
8935,Burglary,29-Apr-18,78702.0,30.33838,-97.65477
8941,Theft,7-Jun-18,78704.0,30.197490000000002,-97.60926
8943,Theft,30-Mar-18,78723.0,30.43401,-97.90963
8944,Theft,4-May-18,78701.0,30.26761,-97.70297
8945,Theft,30-Apr-18,78701.0,30.246280000000002,-97.70284
8951,Auto Theft,18-Mar-18,78705.0,30.22146,-97.77987
8961,Burglary,13-Jun-18,78723.0,30.36309,-97.89393
8963,Theft,14-Jun-18,78702.0,30.31728,-97.66249
8964,Theft,21-Mar-18,78701.0,30.23891,-97.70871
8971,Theft,17-May-18,78705.0,30.26782,-97.82084
8975,Theft,6-May-18,78701.0,30.259510000000002,-97.70759
8984,Theft,17-May-18,78702.0,30.317610000000002,-97.69964
8986,Theft,29-Mar-18,78741.0,30.33697,-97.58703
8988,Theft,6-Apr-18,78703.0,30.2074,-97.71581
8990,Theft,3-Apr-18,78703.0,30.2074,-97.71581
8992,Theft,20-Apr-18,78702.0,30.32337,-97.68402
8993,Theft,14-Apr-18,78703.0,30.160890000000002,-97.81334
8998,Theft,3-Mar-18,78701.0,30.24606,-97.70422
9000,Theft,20-May-18,78702.0,30.30198,-97.72629
9001,Agg Assault,9-Mar-18,78741.0,30.296400000000002,-97.59606
9003,Burglary,23-Feb-18,78723.0,30.45278,-97.86424
9005,Rape,24-Apr-18,78705.0,-0.9,3.0
9008,Theft,29-May-18,78704.0,30.06408,-97.61249
9014,Theft,30-Apr-18,78723.0,30.40925,-97.87173
9019,Murder,12-Mar-18,78723.0,30.45831,-97.78846
9020,Auto Theft,8-Mar-18,78701.0,30.24512,-97.68668
9021,Theft,27-Feb-18,78704.0,30.23141,-97.67263
9022,Robbery,20-Mar-18,78704.0,30.215500000000002,-97.60031
9024,Theft,18-Mar-18,78701.0,30.25542,-97.70511
9025,Robbery,18-Mar-18,78752.0,30.35687,-97.94562
9028,Theft,25-Mar-18,78746.0,30.06527,-98.00165
9029,Auto Theft,4-Jun-18,78704.0,30.18366,-97.59192
9030,Theft,16-Mar-18,78702.0,30.37237,-97.6483
9031,Theft,7-Jun-18,78702.0,30.35659,-97.74964
9032,Theft,23-Apr-18,78721.0,30.44322,-97.73517
9034,Theft,21-Apr-18,78741.0,30.30958,-97.59176
9035,Theft,14-Apr-18,78701.0,30.236430000000002,-97.70357
9038,Rape,5-Jun-18,78705.0,-0.9,3.0
9040,Theft,29-Apr-18,78741.0,30.27278,-97.63704
9041,Burglary,24-Apr-18,78705.0,30.24584,-97.8021
9042,Theft,9-Mar-18,78704.0,30.12594,-97.61507
9046,Theft,25-Mar-18,78701.0,30.2573,-97.70453
9048,Theft,27-Apr-18,78702.0,30.29607,-97.69381
9049,Theft,5-Mar-18,78702.0,30.307850000000002,-97.71369
9051,Theft,2-Apr-18,78702.0,30.34568,-97.67951
9054,Burglary,10-May-18,78756.0,30.243470000000002,-97.87819
9056,Burglary,11-Jun-18,78704.0,30.21167,-97.65537
9057,Theft,11-Jun-18,78704.0,30.23113,-97.59179
9061,Theft,3-May-18,78752.0,30.349800000000002,-97.93012
9063,Burglary,6-Apr-18,78704.0,30.10414,-97.57142
9064,Agg Assault,10-May-18,78741.0,30.263620000000003,-97.52084
9067,Theft,27-Mar-18,78704.0,30.13202,-97.56652
9069,Robbery,28-Mar-18,78741.0,30.32188,-97.58144
9070,Theft,3-May-18,78756.0,30.228440000000003,-97.86443
9071,Agg Assault,6-May-18,78723.0,30.45853,-97.82626
9073,Theft,3-Apr-18,78704.0,30.17378,-97.56755
9074,Theft,4-May-18,78723.0,30.465980000000002,-97.859
9076,Theft,30-Mar-18,78741.0,30.27897,-97.63203
9078,Theft,14-Mar-18,78702.0,30.301630000000003,-97.67171
9079,Agg Assault,27-Feb-18,78721.0,30.39983,-97.725
9080,Theft,14-Mar-18,78703.0,30.213620000000002,-97.7382
9085,Theft,22-May-18,78741.0,30.37604,-97.62111
9086,Theft,31-May-18,78741.0,30.32188,-97.58144
9088,Theft,14-Mar-18,78701.0,30.258570000000002,-97.70656
9091,Theft,23-May-18,78704.0,30.210610000000003,-97.53193
9095,Theft,4-Jun-18,78741.0,30.30669,-97.62547
9096,Theft,26-May-18,78723.0,30.354670000000002,-97.88596
9106,Theft,25-Mar-18,78723.0,30.43391,-97.86127
9107,Theft,2-Jun-18,78721.0,30.40031,-97.6792
9108,Agg Assault,10-Apr-18,78741.0,30.2495,-97.54578
9109,Theft,3-Jun-18,78703.0,30.20792,-97.71296
9113,Agg Assault,14-Apr-18,78705.0,30.2541,-97.80862
9114,Theft,19-Mar-18,78721.0,30.40114,-97.72139
9118,Auto Theft,17-Mar-18,78701.0,30.25657,-97.69692
9121,Theft,29-Apr-18,78704.0,30.21796,-97.66919
9122,Theft,16-Apr-18,78702.0,30.29622,-97.67478
9124,Theft,30-Mar-18,78723.0,30.354670000000002,-97.88596
9125,Theft,7-Jun-18,78741.0,30.27934,-97.58943
9128,Theft,5-Jun-18,78705.0,30.26032,-97.76158
9129,Auto Theft,5-Mar-18,78703.0,30.21453,-97.7106
9130,Theft,2-Jun-18,78721.0,30.39983,-97.725
9131,Theft,30-Apr-18,78756.0,30.23757,-97.85693
9134,Theft,4-Jun-18,78702.0,30.36332,-97.73093
9135,Theft,1-May-18,78723.0,30.378800000000002,-97.77732
9136,Auto Theft,11-Jun-18,78702.0,30.27497,-97.68394
9144,Theft,26-Apr-18,78701.0,30.259510000000002,-97.70759
9145,Theft,8-Mar-18,78702.0,30.307450000000003,-97.68708
9146,Theft,8-Mar-18,78702.0,30.318830000000002,-97.7374
9147,Theft,17-Mar-18,78741.0,30.29795,-97.60019
9151,Agg Assault,6-Jun-18,78721.0,30.47878,-97.74214
9153,Theft,15-Jun-18,78704.0,30.09795,-97.59834
9155,Burglary,29-Apr-18,78702.0,30.33387,-97.68516
9157,Theft,19-Mar-18,78702.0,30.33464,-97.67102
9163,Burglary,3-May-18,78756.0,30.243470000000002,-97.87819
9165,Theft,1-May-18,78704.0,30.25232,-97.59005
9167,Theft,5-May-18,78704.0,30.07949,-97.63563
9168,Theft,5-May-18,78721.0,30.42568,-97.68751
9174,Theft,15-Mar-18,78756.0,30.246560000000002,-97.91218
9175,Auto Theft,13-Apr-18,78746.0,30.04135,-97.66586
9176,Theft,12-Jun-18,78704.0,30.21058,-97.61475
9177,Theft,13-Jun-18,78723.0,30.479930000000003,-97.89739
9178,Theft,23-Feb-18,78752.0,30.40949,-97.94309
9179,Auto Theft,22-Feb-18,78704.0,30.19883,-97.61111
9183,Theft,30-May-18,78704.0,30.154200000000003,-97.68947
9184,Auto Theft,8-Apr-18,78723.0,30.40925,-97.87173
9186,Theft,15-Apr-18,78704.0,30.099960000000003,-97.59986
9187,Theft,16-May-18,78703.0,30.2074,-97.71581
9190,Theft,11-Apr-18,78701.0,30.2464,-97.68747
9191,Theft,12-Mar-18,78702.0,30.299470000000003,-97.6826
9192,Theft,26-Feb-18,78723.0,30.361810000000002,-97.82151
9194,Agg Assault,11-Apr-18,78721.0,30.39983,-97.725
9196,Burglary,13-Jun-18,78741.0,30.31434,-97.54603
9197,Theft,9-Mar-18,78741.0,30.30958,-97.59176
9198,Theft,19-Mar-18,78704.0,30.231810000000003,-97.62266
9199,Theft,13-Feb-18,78703.0,30.204320000000003,-97.70585
9202,Theft,17-Mar-18,78756.0,30.280920000000002,-97.90506
9203,Theft,2-Jun-18,78741.0,30.288130000000002,-97.61684
9204,Theft,10-Apr-18,78703.0,30.2074,-97.71581
9209,Murder,2-Jun-18,78723.0,30.471400000000003,-97.85508
9210,Theft,3-Mar-18,78704.0,30.23666,-97.60262
9211,Theft,17-Mar-18,78704.0,30.210610000000003,-97.53193
9213,Theft,4-Mar-18,78704.0,30.20691,-97.64312
9218,Theft,25-May-18,78723.0,30.465980000000002,-97.859
9224,Burglary,19-Jun-18,78741.0,30.38946,-97.57235
9225,Auto Theft,10-Mar-18,78741.0,30.41232,-97.54024
9226,Burglary,13-Apr-18,78702.0,30.31107,-97.69676
9228,Auto Theft,22-Apr-18,78701.0,30.25514,-97.67884
9229,Theft,22-Apr-18,78704.0,30.181340000000002,-97.58969
9235,Theft,23-Apr-18,78704.0,30.208440000000003,-97.59841
9239,Theft,19-Mar-18,78702.0,30.38398,-97.7259
9240,Theft,6-Jun-18,78704.0,30.139110000000002,-97.56659
9248,Auto Theft,1-Jun-18,78701.0,30.26351,-97.69053
9250,Burglary,12-Mar-18,78703.0,30.162300000000002,-97.8116
9252,Theft,26-Apr-18,78701.0,30.262220000000003,-97.65572
9254,Theft,2-Jun-18,78704.0,30.210610000000003,-97.53193
9255,Theft,18-Jun-18,78741.0,30.28807,-97.61335
9256,Auto Theft,28-Mar-18,78723.0,30.432470000000002,-97.8444
9257,Auto Theft,1-Apr-18,78702.0,30.296010000000003,-97.64754
9258,Rape,28-Mar-18,78705.0,-0.9,3.0
9261,Theft,19-Jun-18,78702.0,30.30815,-97.73387
9263,Theft,9-Apr-18,78741.0,30.294400000000003,-97.61926
9264,Theft,6-May-18,78752.0,30.316760000000002,-97.96226
9265,Theft,24-Mar-18,78702.0,30.345010000000002,-97.65967
9266,Theft,10-Jun-18,78704.0,30.26114,-97.60468
9270,Theft,3-Apr-18,78703.0,30.1983,-97.70976
9271,Theft,8-May-18,78705.0,30.225630000000002,-97.76694
9272,Theft,1-Apr-18,78704.0,30.225250000000003,-97.67372
9273,Auto Theft,1-Apr-18,78705.0,30.21713,-97.78195
9276,Theft,14-Jun-18,78701.0,30.21496,-97.69981
9277,Theft,7-May-18,78723.0,30.396610000000003,-97.87231
9286,Theft,28-Mar-18,78723.0,30.35518,-97.80321
9288,Theft,20-May-18,78702.0,30.34305,-97.67892
9289,Theft,6-May-18,78704.0,30.06408,-97.61249
9290,Theft,18-Jun-18,78704.0,30.18412,-97.55226
9292,Auto Theft,27-Feb-18,78723.0,30.359720000000003,-97.77529
9293,Theft,20-May-18,78701.0,30.2573,-97.70453
9296,Theft,30-May-18,78702.0,30.287940000000003,-97.64236
9297,Theft,6-Apr-18,78746.0,29.923560000000002,-97.72431
9302,Burglary,22-Feb-18,78746.0,30.107400000000002,-97.82965
9303,Rape,19-May-18,78701.0,-0.9,3.0
9304,Theft,13-Jun-18,78752.0,30.343960000000003,-97.90821
