,highest_offense,date,zip,x_coord,y_coord
10008,Theft,16-Sep-17,78721.0,30.4297,-97.75089
10010,Theft,6-Nov-17,78741.0,30.32188,-97.58144
10014,Auto Theft,18-Sep-17,78702.0,30.31678,-97.69743
10016,Burglary,15-Nov-17,78741.0,30.2495,-97.54578
10017,Theft,14-Oct-17,78741.0,30.287360000000003,-97.5862
10018,Theft,17-Oct-17,78701.0,30.23729,-97.69275
10024,Theft,3-Nov-17,78741.0,30.39628,-97.55487
10025,Auto Theft,26-Oct-17,78702.0,30.27411,-97.67059
10026,Theft,17-Nov-17,78752.0,30.40949,-97.94309
10027,Burglary,6-Nov-17,78705.0,30.233240000000002,-97.829
10028,Theft,30-Oct-17,78701.0,30.254150000000003,-97.70416
10029,Rape,23-Sep-17,78721.0,-0.9,3.0
10030,Agg Assault,13-Nov-17,78741.0,30.292620000000003,-97.59823
10033,Theft,23-Sep-17,78746.0,30.04135,-97.66586
10034,Agg Assault,25-Sep-17,78741.0,30.299120000000002,-97.57599
10035,Theft,23-Sep-17,78741.0,30.31434,-97.54603
10036,Theft,21-Sep-17,78701.0,30.260060000000003,-97.70898
10039,Theft,30-Sep-17,78702.0,30.29361,-97.68719
10041,Agg Assault,13-Nov-17,78741.0,30.33895,-97.59508
10042,Burglary,25-Aug-17,78704.0,30.17517,-97.55485
10045,Theft,2-Nov-17,78704.0,30.21912,-97.62983
10048,Theft,5-Sep-17,78702.0,30.317300000000003,-97.68561
10051,Theft,16-Sep-17,78704.0,30.19322,-97.68187
10053,Theft,18-Nov-17,78703.0,30.2074,-97.71581
10058,Burglary,26-Oct-17,78703.0,30.20737,-97.81551
10062,Theft,19-Sep-17,78702.0,30.36918,-97.6713
10064,Theft,23-Aug-17,78723.0,30.34601,-97.84923
10067,Theft,4-Sep-17,78723.0,30.394460000000002,-97.89623
10072,Burglary,5-Oct-17,78704.0,30.19369,-97.59656
10075,Theft,16-Oct-17,78752.0,30.30451,-97.93969
10077,Theft,27-Sep-17,78705.0,30.231830000000002,-97.8413
10078,Theft,14-Sep-17,78702.0,30.279020000000003,-97.71207
10079,Burglary,18-Sep-17,78752.0,30.387900000000002,-97.9224
10080,Theft,21-Sep-17,78701.0,30.227990000000002,-97.69707
10085,Theft,5-Sep-17,78756.0,30.27016,-97.9277
10086,Theft,31-Aug-17,78702.0,30.27625,-97.71804
10089,Theft,4-Oct-17,78704.0,30.08218,-97.58256
10092,Theft,14-Oct-17,78746.0,30.16393,-97.7046
10094,Agg Assault,30-Aug-17,78702.0,30.269260000000003,-97.65057
10095,Theft,21-Sep-17,78704.0,30.114050000000002,-97.61151
10097,Theft,4-Sep-17,78703.0,30.2074,-97.71581
10098,Agg Assault,31-Aug-17,78703.0,30.110110000000002,-97.80328
10104,Theft,7-Oct-17,78746.0,30.16393,-97.7046
10106,Theft,8-Sep-17,78741.0,30.294680000000003,-97.58001
10111,Auto Theft,25-Sep-17,78703.0,30.155800000000003,-97.73832
10120,Theft,13-Oct-17,78703.0,30.151030000000002,-97.75709
10121,Theft,16-Sep-17,78741.0,30.29429,-97.60608
10122,Burglary,29-Sep-17,78705.0,30.21619,-97.77772
10124,Theft,13-Oct-17,78701.0,30.24418,-97.70615
10126,Theft,14-Sep-17,78705.0,30.255480000000002,-97.83261
10127,Theft,4-Sep-17,78741.0,30.29795,-97.60019
10129,Theft,17-Oct-17,78703.0,30.13013,-97.83855
10130,Burglary,5-Sep-17,78723.0,30.416410000000003,-97.88779
10131,Theft,20-Sep-17,78704.0,30.20718,-97.52849
10134,Theft,2-Sep-17,78704.0,30.20718,-97.52849
10137,Theft,5-Sep-17,78701.0,30.230710000000002,-97.72891
10138,Burglary,5-Sep-17,78723.0,30.37782,-97.80691
10140,Theft,3-Sep-17,78746.0,30.064580000000003,-97.99622
10142,Theft,2-Oct-17,78701.0,30.235370000000003,-97.69213
10144,Auto Theft,9-Sep-17,78741.0,30.292620000000003,-97.59823
10148,Theft,13-Sep-17,78702.0,30.279020000000003,-97.71207
10149,Theft,27-Sep-17,78704.0,30.11895,-97.65229
10150,Theft,19-Sep-17,78704.0,30.20718,-97.52849
10152,Theft,6-Oct-17,78723.0,30.356820000000003,-97.87604
10154,Theft,15-Sep-17,78704.0,30.20718,-97.52849
10156,Agg Assault,12-Oct-17,78752.0,30.353360000000002,-97.91166
10159,Theft,30-Aug-17,78721.0,30.388180000000002,-97.72392
10161,Theft,29-Sep-17,78705.0,30.238110000000002,-97.80566
10164,Agg Assault,20-Sep-17,78741.0,30.38378,-97.57473
10168,Burglary,8-Sep-17,78704.0,30.137960000000003,-97.62334
10169,Theft,21-Sep-17,78723.0,30.383760000000002,-97.90497
10170,Agg Assault,14-Oct-17,78741.0,30.34788,-97.51042
10172,Theft,6-Oct-17,78702.0,30.34215,-97.65464
10173,Theft,14-Sep-17,78701.0,30.245,-97.70899
10175,Theft,11-Sep-17,78741.0,30.27117,-97.57219
10178,Agg Assault,10-Sep-17,78702.0,30.3744,-97.7364
10179,Agg Assault,6-Sep-17,78701.0,30.23188,-97.70373
10181,Theft,6-Sep-17,78741.0,30.31645,-97.5671
10183,Theft,14-Oct-17,78741.0,30.2927,-97.60529
10184,Theft,5-Sep-17,78705.0,30.23552,-97.79792
10185,Theft,29-Sep-17,78701.0,30.222530000000003,-97.76292
10187,Theft,23-Sep-17,78704.0,30.154200000000003,-97.68947
10188,Theft,19-Sep-17,78701.0,30.25403,-97.70458
10189,Theft,14-Oct-17,78746.0,30.16393,-97.7046
10193,Theft,18-Oct-17,78741.0,30.30958,-97.59176
10195,Theft,7-Oct-17,78752.0,30.381110000000003,-97.91482
10196,Theft,17-Oct-17,78756.0,30.259230000000002,-97.92205
10198,Theft,1-Sep-17,78741.0,30.29033,-97.61999
10200,Burglary,9-Sep-17,78704.0,30.183870000000002,-97.68563
10204,Robbery,21-Sep-17,78702.0,30.354570000000002,-97.68723
10206,Theft,24-Aug-17,78705.0,30.232650000000003,-97.81054
10207,Theft,14-Oct-17,78752.0,30.37415,-97.91791
10208,Theft,22-Sep-17,78701.0,30.24313,-97.74184
10209,Theft,26-Sep-17,78723.0,30.3944,-97.84466
10211,Theft,21-Sep-17,78702.0,30.271,-97.69985
10213,Theft,28-Sep-17,78741.0,30.28657,-97.58745
10215,Theft,25-Aug-17,78704.0,30.18504,-97.66986
10216,Theft,28-Sep-17,78741.0,30.2927,-97.60529
10217,Theft,17-Oct-17,78746.0,30.16393,-97.7046
10218,Theft,18-Oct-17,78741.0,30.24575,-97.56441
10219,Theft,5-Sep-17,78704.0,30.227220000000003,-97.67409
10228,Theft,29-Nov-17,78756.0,30.27586,-97.89415
10232,Theft,28-Nov-17,78705.0,30.22026,-97.78868
10233,Theft,28-Nov-17,78702.0,30.354210000000002,-97.72355
10235,Theft,22-Nov-17,78741.0,30.377180000000003,-97.56671
10236,Burglary,29-Nov-17,78723.0,30.490350000000003,-97.88006
10238,Theft,23-Nov-17,78723.0,30.35254,-97.81611
10241,Theft,28-Nov-17,78756.0,30.26197,-97.90556
10242,Theft,25-Nov-17,78702.0,30.31737,-97.67366
10244,Agg Assault,1-Dec-17,78741.0,30.32358,-97.56513
10254,Theft,17-Nov-17,78704.0,30.092570000000002,-97.58451
10259,Theft,27-Nov-17,78702.0,30.36722,-97.71874
10261,Theft,13-Dec-17,78756.0,30.26996,-97.91934
10262,Burglary,20-Dec-17,78703.0,30.189960000000003,-97.76729
10265,Theft,7-Dec-17,78746.0,30.036530000000003,-97.6497
10266,Rape,14-Dec-17,78741.0,-0.9,3.0
10267,Theft,20-Nov-17,78723.0,30.354670000000002,-97.88596
10270,Theft,29-Nov-17,78741.0,30.391000000000002,-97.5243
10271,Theft,5-Dec-17,78723.0,30.36942,-97.9003
10273,Agg Assault,19-Dec-17,78723.0,30.43403,-97.84476
10274,Theft,15-Dec-17,78721.0,30.40031,-97.6792
10276,Theft,14-Dec-17,78701.0,30.25917,-97.67931
10277,Theft,3-Dec-17,78723.0,30.349040000000002,-97.87486
10279,Theft,22-Nov-17,78723.0,30.379520000000003,-97.8334
10281,Rape,22-Nov-17,78723.0,-0.9,3.0
10282,Theft,4-Dec-17,78721.0,30.40031,-97.6792
10284,Agg Assault,14-Dec-17,78723.0,30.43149,-97.77671
10286,Agg Assault,12-Dec-17,78702.0,30.29411,-97.65411
10288,Theft,11-Dec-17,78702.0,30.38398,-97.7259
10291,Theft,14-Dec-17,78723.0,30.350620000000003,-97.88495
10292,Theft,14-Dec-17,78704.0,30.208440000000003,-97.59841
10297,Theft,5-Feb-17,78701.0,30.25043,-97.70649
10298,Auto Theft,22-Nov-17,78752.0,30.391160000000003,-97.92808
10301,Agg Assault,29-Nov-17,78752.0,30.37499,-97.90827
10306,Theft,26-Dec-17,78704.0,30.248,-97.58473
10308,Theft,28-Dec-17,78704.0,30.217270000000003,-97.55165
10309,Theft,27-Dec-17,78741.0,30.33895,-97.59508
10311,Theft,11-Dec-17,78746.0,30.04135,-97.66586
10315,Auto Theft,26-Dec-17,78704.0,30.23375,-97.56253
10317,Theft,18-Dec-17,78704.0,30.21997,-97.5942
10318,Theft,7-Dec-17,78704.0,30.10811,-97.60658
10319,Theft,21-Nov-17,78752.0,30.361220000000003,-97.94299
10321,Theft,29-Dec-17,78704.0,30.20718,-97.52849
10322,Theft,30-Dec-17,78741.0,30.31521,-97.6033
10324,Auto Theft,29-Dec-17,78702.0,30.305310000000002,-97.6456
10326,Theft,26-Dec-17,78704.0,30.225810000000003,-97.51862
10328,Theft,6-Dec-17,78741.0,30.29878,-97.56802
10329,Theft,22-Dec-17,78702.0,30.38398,-97.7259
10330,Theft,18-Dec-17,78741.0,30.27278,-97.63704
10332,Theft,20-Dec-17,78704.0,30.23141,-97.67263
10333,Robbery,31-Dec-17,78741.0,30.29795,-97.60019
10336,Auto Theft,21-Dec-17,78752.0,30.346770000000003,-97.91154
10341,Auto Theft,18-Dec-17,78741.0,30.30814,-97.56202
10343,Theft,17-Dec-17,78721.0,30.392590000000002,-97.70211
10348,Agg Assault,17-Dec-17,78721.0,30.44676,-97.68906
10349,Burglary,8-Dec-17,78704.0,30.207970000000003,-97.6328
10351,Theft,9-Dec-17,78704.0,30.06831,-97.59614
10355,Theft,24-Dec-17,78704.0,30.11112,-97.56767
10357,Theft,26-Nov-17,78741.0,30.29538,-97.58333
10358,Robbery,22-Dec-17,78701.0,30.25657,-97.69692
10359,Auto Theft,2-Dec-17,78741.0,30.28036,-97.57923
10360,Theft,24-Nov-17,78704.0,30.148390000000003,-97.59567
10361,Theft,9-Dec-17,78723.0,30.43403,-97.84476
10362,Theft,23-Dec-17,78704.0,30.173820000000003,-97.57499
10363,Theft,9-Dec-17,78703.0,30.152430000000003,-97.8723
10368,Auto Theft,9-Dec-17,78702.0,30.32541,-97.66911
10372,Theft,1-Dec-17,78704.0,30.252840000000003,-97.64565
10373,Theft,1-Dec-17,78704.0,30.11962,-97.60358
10374,Theft,17-Dec-17,78704.0,30.19369,-97.68747
10376,Theft,29-Nov-17,78703.0,30.193070000000002,-97.75932
10377,Theft,27-Nov-17,78704.0,30.242350000000002,-97.65858
10378,Theft,5-Dec-17,78704.0,30.08416,-97.59043
10379,Theft,7-Dec-17,78705.0,30.233870000000003,-97.78558
10385,Theft,4-Dec-17,78752.0,30.349400000000003,-97.91843
10387,Theft,26-Dec-17,78702.0,30.30842,-97.68793
10388,Theft,6-Dec-17,78721.0,30.41761,-97.7481
10395,Theft,10-Dec-17,78752.0,30.354670000000002,-97.92375
10397,Agg Assault,5-Dec-17,78741.0,30.301250000000003,-97.59785
10398,Theft,13-Dec-17,78703.0,30.15043,-97.78214
10400,Burglary,20-Dec-17,78752.0,30.41391,-97.90779
10402,Auto Theft,2-Dec-17,78704.0,30.09815,-97.58018
10403,Theft,27-Dec-17,78721.0,30.42866,-97.74027
10405,Theft,26-Dec-17,78704.0,30.06408,-97.61249
10406,Theft,7-Dec-17,78741.0,30.32306,-97.58898
10408,Theft,23-Nov-17,78741.0,30.263180000000002,-97.58015
10412,Theft,23-Dec-17,78705.0,30.26744,-97.80164
10415,Robbery,18-Dec-17,78741.0,30.37384,-97.55652
10418,Agg Assault,11-Dec-17,78741.0,30.271320000000003,-97.52243
10420,Theft,28-Dec-17,78704.0,30.11886,-97.61423
10421,Theft,20-Dec-17,78703.0,30.2074,-97.71581
10422,Theft,24-Dec-17,78741.0,30.36801,-97.54469
10425,Theft,23-Dec-17,78741.0,30.28669,-97.62285
10426,Theft,7-Dec-17,78723.0,30.354670000000002,-97.88596
10430,Theft,3-Dec-17,78741.0,30.38247,-97.57278
10435,Burglary,24-Dec-17,78721.0,30.438190000000002,-97.77435
10436,Theft,19-Dec-17,78701.0,30.24651,-97.6946
10438,Theft,21-Nov-17,78723.0,30.34601,-97.84923
10439,Agg Assault,28-Dec-17,78704.0,30.19883,-97.61111
10449,Theft,29-Dec-17,78741.0,30.30481,-97.59156
10451,Theft,9-Dec-17,78746.0,30.04135,-97.66586
10452,Theft,7-Dec-17,78741.0,30.30083,-97.59968
10453,Theft,12-Dec-17,78701.0,30.27562,-97.72725
10455,Theft,18-Dec-17,78741.0,30.33924,-97.59981
10457,Agg Assault,6-Dec-17,78741.0,30.244970000000002,-97.56575
10458,Theft,25-Nov-17,78701.0,30.21412,-97.70442
10464,Burglary,29-Dec-17,78723.0,30.379520000000003,-97.8334
10465,Theft,4-Dec-17,78741.0,30.33924,-97.59981
10468,Theft,9-Dec-17,78723.0,30.396610000000003,-97.87231
10470,Theft,19-Mar-17,78723.0,30.479740000000003,-97.77973
10471,Theft,9-Mar-17,78723.0,30.34601,-97.84923
10473,Theft,21-Mar-17,78705.0,30.275660000000002,-97.81652
10476,Theft,17-Mar-17,78701.0,30.263370000000002,-97.70583
10477,Theft,26-Mar-17,78704.0,30.210610000000003,-97.53193
10478,Theft,26-Mar-17,78705.0,30.24541,-97.77908
10483,Rape,27-Mar-17,78756.0,-0.9,3.0
10485,Rape,29-Mar-17,78701.0,-0.9,3.0
10486,Theft,28-Mar-17,78704.0,30.20718,-97.52849
10489,Theft,15-Jan-17,78746.0,30.02459,-97.92143
10492,Theft,3-Jan-17,78702.0,30.34653,-97.69546
10494,Theft,2-Jan-17,78752.0,30.401,-97.93721
10495,Robbery,10-Jan-17,78746.0,30.065640000000002,-98.00129
10497,Burglary,11-Jan-17,78702.0,30.36362,-97.66612
10499,Theft,19-Jan-17,78723.0,30.3457,-97.85297
10502,Burglary,13-Jan-17,78723.0,30.38211,-97.90312
10503,Theft,3-Jan-17,78723.0,30.43806,-97.83685
10510,Theft,10-Jan-17,78741.0,30.32188,-97.58144
10511,Theft,2-Jan-17,78746.0,29.9202,-97.74482
10512,Theft,20-Jan-17,78741.0,30.30405,-97.60499
10514,Theft,3-Jan-17,78723.0,30.44511,-97.84937
10516,Auto Theft,10-Feb-17,78702.0,30.313920000000003,-97.65602
10517,Auto Theft,11-Jan-17,78702.0,30.351000000000003,-97.71763
10518,Auto Theft,30-Jan-17,78723.0,30.349700000000002,-97.87523
10521,Theft,12-Jan-17,78741.0,30.27278,-97.63704
10522,Theft,29-Jan-17,78756.0,30.24996,-97.88858
10524,Theft,27-Feb-17,78701.0,30.25739,-97.67987
10525,Theft,6-Jan-17,78704.0,30.21177,-97.60019
10529,Theft,5-Feb-17,78702.0,30.303710000000002,-97.679
10530,Theft,20-Jan-17,78741.0,30.28093,-97.60162
10532,Agg Assault,6-Feb-17,78752.0,30.32835,-97.90826
10534,Theft,17-Feb-17,78703.0,30.17708,-97.73415
10536,Theft,24-Jan-17,78702.0,30.30026,-97.65493
10539,Theft,24-Jan-17,78756.0,30.24295,-97.94831
10540,Burglary,19-Jan-17,78702.0,30.298450000000003,-97.66758
10541,Theft,31-Jan-17,78741.0,30.351090000000003,-97.51613
10542,Theft,11-Feb-17,78702.0,30.286270000000002,-97.69116
10543,Theft,2-Feb-17,78703.0,30.2074,-97.71581
10548,Theft,20-Feb-17,78701.0,30.255290000000002,-97.7076
10549,Theft,5-Feb-17,78701.0,30.2394,-97.74532
10554,Theft,28-Feb-17,78723.0,30.438290000000002,-97.84623
10555,Theft,13-Feb-17,78741.0,30.39781,-97.55371
10564,Theft,16-Feb-17,78702.0,30.31426,-97.6969
10565,Theft,17-Mar-17,78703.0,30.19393,-97.75088
10566,Auto Theft,12-Mar-17,78741.0,30.33697,-97.58703
10568,Theft,21-Feb-17,78723.0,30.359720000000003,-97.77529
10570,Theft,6-Feb-17,78701.0,30.268710000000002,-97.71328
10571,Burglary,22-Feb-17,78741.0,30.36801,-97.54469
10573,Theft,9-Feb-17,78741.0,30.2849,-97.59905
10574,Theft,13-Feb-17,78741.0,30.30958,-97.59176
10578,Theft,18-Feb-17,78704.0,30.225260000000002,-97.67606
10580,Theft,9-Feb-17,78704.0,30.133280000000003,-97.65867
10581,Rape,4-Mar-17,78741.0,-0.9,3.0
10582,Theft,5-Mar-17,78741.0,30.285040000000002,-97.60965
10584,Theft,27-Feb-17,78741.0,30.29889,-97.55968
10587,Burglary,24-Feb-17,78704.0,30.14673,-97.62948
10590,Agg Assault,25-Feb-17,78756.0,30.271240000000002,-97.93481
10591,Theft,26-Feb-17,78752.0,30.40292,-97.93594
10592,Theft,17-Feb-17,78704.0,30.06408,-97.61249
10594,Theft,13-Mar-17,78741.0,30.277630000000002,-97.56344
10596,Theft,13-Mar-17,78704.0,30.200300000000002,-97.70026
10598,Theft,14-Feb-17,78721.0,30.46581,-97.75175
10599,Theft,18-Mar-17,78701.0,30.24979,-97.70176
10600,Theft,24-Mar-17,78752.0,30.387900000000002,-97.9224
10601,Theft,5-Mar-17,78705.0,30.23729,-97.78745
10602,Theft,13-Mar-17,78704.0,30.13876,-97.5721
10604,Theft,10-Feb-17,78741.0,30.279310000000002,-97.58208
10606,Theft,5-Mar-17,78701.0,30.26098,-97.70216
10610,Burglary,11-Mar-17,78705.0,30.261300000000002,-97.82968
10614,Burglary,12-Mar-17,78756.0,30.24696,-97.92695
10616,Theft,30-Mar-17,78752.0,30.36069,-97.97663
10617,Theft,11-Mar-17,78701.0,30.24433,-97.69596
10620,Theft,13-Mar-17,78741.0,30.295540000000003,-97.61293
10621,Auto Theft,2-Mar-17,78741.0,30.33924,-97.59981
10622,Theft,15-Mar-17,78702.0,30.333560000000002,-97.69065
10623,Theft,10-Mar-17,78741.0,30.30958,-97.59176
10624,Theft,24-Mar-17,78741.0,30.287460000000003,-97.57154
10626,Burglary,17-Mar-17,78723.0,30.48325,-97.86078
10630,Theft,18-Mar-17,78701.0,30.24905,-97.70325
10631,Theft,27-Mar-17,78721.0,30.399520000000003,-97.71695
10641,Agg Assault,20-Mar-17,78701.0,30.24846,-97.70494
10642,Theft,25-Mar-17,78704.0,30.20718,-97.52849
10645,Theft,18-Mar-17,78701.0,30.26891,-97.7036
10647,Agg Assault,5-Jan-17,78702.0,30.29087,-97.68126
10648,Auto Theft,27-Mar-17,78704.0,30.13824,-97.63314
10650,Auto Theft,31-Mar-17,78741.0,30.24434,-97.56748
10658,Theft,29-Jan-17,78741.0,30.30958,-97.59176
10661,Auto Theft,1-Jan-17,78704.0,30.194470000000003,-97.61525
10664,Theft,2-Jan-17,78741.0,30.28304,-97.57063
10670,Agg Assault,17-Jan-17,78704.0,30.19883,-97.61111
10677,Theft,20-Jan-17,78702.0,30.2922,-97.63746
10678,Theft,20-Jan-17,78723.0,30.376230000000003,-97.79942
10680,Theft,24-Jan-17,78702.0,30.28425,-97.69352
10681,Agg Assault,18-Jan-17,78741.0,30.2495,-97.54578
10682,Burglary,14-Jan-17,78723.0,30.471400000000003,-97.85508
10684,Theft,5-Jan-17,78723.0,30.482020000000002,-97.86939
10687,Theft,19-Jan-17,78741.0,30.245910000000002,-97.52045
10690,Theft,9-Feb-17,78741.0,30.29484,-97.55306
10693,Theft,22-Jan-17,78741.0,30.25644,-97.5817
10698,Theft,5-Jan-17,78721.0,30.388180000000002,-97.72392
10704,Burglary,17-Jan-17,78752.0,30.39414,-97.95618
10706,Theft,10-Jan-17,78704.0,30.20718,-97.52849
10707,Auto Theft,20-Jan-17,78741.0,30.29889,-97.55968
10718,Theft,7-Feb-17,78723.0,30.34814,-97.86285
10719,Auto Theft,14-Mar-17,78704.0,30.18962,-97.53949
10720,Theft,3-Feb-17,78704.0,30.06408,-97.61249
10722,Theft,8-Feb-17,78704.0,30.23542,-97.65383
10727,Theft,1-Feb-17,78723.0,30.39129,-97.89134
10729,Theft,27-Jan-17,78752.0,30.35658,-97.93175
10731,Burglary,17-Feb-17,78704.0,30.12594,-97.61507
10732,Theft,25-Jan-17,78752.0,30.44622,-97.92808
10734,Theft,29-Jan-17,78702.0,30.284270000000003,-97.69068
10739,Burglary,2-Mar-17,78704.0,30.12209,-97.61568
10741,Theft,7-Feb-17,78702.0,30.28563,-97.74333
10743,Burglary,3-Feb-17,78705.0,30.23253,-97.79297
10744,Theft,17-Feb-17,78723.0,30.34601,-97.84923
10745,Agg Assault,6-Feb-17,78723.0,30.44602,-97.80521
10747,Robbery,4-Feb-17,78723.0,30.388920000000002,-97.90071
10748,Burglary,17-Feb-17,78741.0,30.39781,-97.55371
10750,Burglary,18-Feb-17,78701.0,30.227430000000002,-97.69673
10751,Theft,2-Feb-17,78701.0,30.22202,-97.74333
10756,Theft,28-Feb-17,78701.0,30.229950000000002,-97.73509
10763,Theft,16-Feb-17,78702.0,30.29945,-97.72572
10767,Theft,1-Mar-17,78721.0,30.44497,-97.67244
10768,Theft,1-Mar-17,78701.0,30.26761,-97.70297
10771,Theft,24-Feb-17,78705.0,30.24766,-97.78438
10772,Burglary,1-Mar-17,78741.0,30.346610000000002,-97.5748
10774,Theft,3-Mar-17,78702.0,30.340390000000003,-97.69287
10776,Theft,15-Feb-17,78741.0,30.36801,-97.54469
10778,Theft,6-Mar-17,78746.0,30.096610000000002,-97.68252
10779,Theft,19-Mar-17,78701.0,30.2447,-97.69127
10780,Theft,5-Mar-17,78701.0,30.22006,-97.71496
10781,Theft,4-Mar-17,78704.0,30.20718,-97.52849
10782,Theft,19-Mar-17,78741.0,30.286360000000002,-97.56889
10784,Burglary,22-Feb-17,78703.0,30.146530000000002,-97.85679
10787,Auto Theft,10-Mar-17,78752.0,30.35789,-97.94778
10790,Theft,8-Mar-17,78701.0,30.234640000000002,-97.70163
10792,Burglary,18-Mar-17,78741.0,30.29812,-97.55939
10793,Theft,19-Mar-17,78702.0,30.2879,-97.71272
10794,Theft,20-Mar-17,78701.0,30.26207,-97.70556
10795,Theft,22-Mar-17,78701.0,30.246190000000002,-97.71774
10796,Theft,29-Mar-17,78723.0,30.349040000000002,-97.87486
10797,Robbery,21-Mar-17,78704.0,30.141930000000002,-97.5734
10799,Theft,6-Mar-17,78704.0,30.08218,-97.58256
10802,Theft,16-Mar-17,78701.0,30.24453,-97.71516
10803,Theft,16-Mar-17,78752.0,30.3794,-97.94069
10804,Theft,14-Mar-17,78705.0,30.30434,-97.79773
10806,Theft,27-Mar-17,78723.0,30.34985,-97.87105
10808,Theft,26-Mar-17,78705.0,30.24343,-97.76565
10810,Burglary,17-Feb-17,78704.0,30.17587,-97.64955
10812,Theft,26-Mar-17,78741.0,30.263250000000003,-97.57704
10813,Agg Assault,24-Mar-17,78723.0,30.363590000000002,-97.76503
10815,Auto Theft,24-Mar-17,78723.0,30.46844,-97.87516
10817,Theft,27-Mar-17,78723.0,30.379720000000002,-97.81204
10827,Theft,5-Jan-17,78723.0,30.3595,-97.88054
10829,Theft,14-Jan-17,78701.0,30.21903,-97.70859
10830,Theft,8-Jan-17,78701.0,30.255290000000002,-97.7076
10835,Theft,29-Jan-17,78741.0,30.385730000000002,-97.59546
10838,Theft,20-Jan-17,78701.0,30.246190000000002,-97.71774
10840,Theft,4-Feb-17,78752.0,30.3746,-97.93987
10841,Theft,24-Jan-17,78702.0,30.28425,-97.69352
10842,Burglary,2-Jan-17,78704.0,30.154200000000003,-97.68947
10845,Theft,21-Jan-17,78746.0,30.04222,-97.63821
10848,Theft,20-Jan-17,78723.0,30.490350000000003,-97.88006
10850,Theft,9-Feb-17,78704.0,30.18287,-97.65528
10856,Theft,4-Feb-17,78741.0,30.284460000000003,-97.62525
10857,Theft,26-Jan-17,78704.0,30.210610000000003,-97.53193
10860,Theft,16-Jan-17,78704.0,30.228050000000003,-97.67633
10862,Theft,4-Jan-17,78723.0,30.41836,-97.83683
10863,Theft,10-Jan-17,78741.0,30.37562,-97.51631
10865,Theft,13-Feb-17,78704.0,30.21997,-97.5942
10867,Theft,23-Jan-17,78746.0,30.04135,-97.66586
10871,Theft,31-Jan-17,78701.0,30.259510000000002,-97.70759
10873,Theft,16-Feb-17,78704.0,30.131120000000003,-97.55988
10876,Theft,17-Jan-17,78741.0,30.39216,-97.56838
10877,Agg Assault,11-Feb-17,78723.0,30.4449,-97.80448
10887,Theft,7-Mar-17,78701.0,30.259510000000002,-97.70759
10888,Theft,20-Feb-17,78756.0,30.22096,-97.88982
10889,Theft,6-Feb-17,78723.0,30.35735,-97.86793
10890,Theft,24-Feb-17,78752.0,30.346770000000003,-97.91154
10891,Burglary,30-Jan-17,78702.0,30.29737,-97.71687
10892,Theft,28-Jan-17,78702.0,30.28385,-97.69099
10893,Theft,27-Jan-17,78702.0,30.30245,-97.69135
10894,Theft,12-Feb-17,78702.0,30.34568,-97.67951
10895,Theft,6-Feb-17,78756.0,30.239990000000002,-97.91741
10898,Robbery,16-Feb-17,78741.0,30.29369,-97.55723
10901,Theft,10-Mar-17,78702.0,30.35389,-97.70787
10902,Theft,21-Feb-17,78752.0,30.39937,-97.9493
10903,Auto Theft,1-Mar-17,78705.0,30.237560000000002,-97.7959
10904,Burglary,18-Feb-17,78704.0,30.14469,-97.61835
10907,Theft,2-Feb-17,78741.0,30.24042,-97.55536
10910,Robbery,26-Feb-17,78741.0,30.302190000000003,-97.61161
10911,Theft,8-Feb-17,78752.0,30.33238,-97.96837
10913,Theft,27-Feb-17,78746.0,30.038410000000002,-97.62029
10914,Theft,30-Mar-17,78701.0,30.247200000000003,-97.71679
10916,Theft,12-Mar-17,78741.0,30.3636,-97.57548
10918,Theft,2-Mar-17,78741.0,30.32306,-97.58898
10920,Burglary,25-Mar-17,78752.0,30.353360000000002,-97.91166
10923,Theft,21-Mar-17,78752.0,30.35968,-97.96642
10926,Theft,6-Mar-17,78701.0,30.26891,-97.7036
10927,Auto Theft,14-Mar-17,78741.0,30.28798,-97.5793
10931,Theft,27-Feb-17,78704.0,30.12177,-97.61914
10932,Robbery,3-Mar-17,78756.0,30.270690000000002,-97.9259
10935,Agg Assault,18-Feb-17,78741.0,30.31645,-97.5671
10937,Theft,27-Feb-17,78704.0,30.228050000000003,-97.67633
10939,Theft,6-Mar-17,78741.0,30.28669,-97.62285
10940,Theft,17-Feb-17,78704.0,30.13523,-97.65772
10941,Theft,21-Mar-17,78723.0,30.378670000000003,-97.8411
10942,Agg Assault,2-Mar-17,78705.0,30.23278,-97.77886
10944,Theft,13-Mar-17,78701.0,30.243090000000002,-97.70753
10945,Agg Assault,4-Mar-17,78752.0,30.3806,-97.96386
10948,Theft,9-Feb-17,78704.0,30.184420000000003,-97.54362
10950,Theft,15-Mar-17,78723.0,30.489060000000002,-97.88512
10954,Theft,1-Mar-17,78704.0,30.13438,-97.62487
10956,Theft,10-Mar-17,78721.0,30.40934,-97.70285
10957,Agg Assault,19-Mar-17,78752.0,30.40154,-97.92766
10958,Theft,15-Mar-17,78741.0,30.268230000000003,-97.5648
10960,Agg Assault,24-Mar-17,78741.0,30.28667,-97.60221
10961,Burglary,7-Mar-17,78704.0,30.19243,-97.62669
10962,Theft,1-Mar-17,78723.0,30.3932,-97.86735
10963,Theft,27-Mar-17,78704.0,30.194200000000002,-97.69478
