,highest_offense,date_rec,zip,x_coord,y_coord
2107,Burglary,21-Jan-16,78741.0,30.36801,-97.54469
2110,Burglary,21-Jan-16,78741.0,30.28423,-97.58326
2111,Theft,21-Jan-16,78703.0,30.2074,-97.71581
2112,Burglary,21-Jan-16,78723.0,30.47135,-97.85248
2117,Theft,21-Jan-16,78741.0,30.277630000000002,-97.56344
2118,Theft,21-Jan-16,78721.0,30.385170000000002,-97.73221
2119,Theft,21-Jan-16,78752.0,30.34281,-97.94641
2120,Theft,21-Jan-16,78752.0,30.346210000000003,-97.95
2121,Theft,21-Jan-16,78703.0,30.186410000000002,-97.75005
2122,Theft,21-Jan-16,78723.0,30.387620000000002,-97.83077
2124,Theft,21-Jan-16,78704.0,30.15077,-97.60069
2127,Theft,21-Jan-16,78741.0,30.25513,-97.58348
2130,Theft,21-Jan-16,78741.0,30.32009,-97.60909
2133,Theft,21-Jan-16,78752.0,30.35893,-97.94572
2138,Theft,21-Jan-16,78704.0,30.217270000000003,-97.55165
2142,Rape,21-Jan-16,78701.0,-0.9,3.0
2144,Theft,21-Jan-16,78741.0,30.30958,-97.59176
2146,Theft,21-Jan-16,78701.0,30.239600000000003,-97.68938
2147,Theft,21-Jan-16,78741.0,30.36955,-97.5564
2148,Theft,21-Jan-16,78703.0,30.2074,-97.71581
2150,Theft,21-Jan-16,78741.0,30.316830000000003,-97.60584
2151,Theft,21-Jan-16,78721.0,30.48579,-97.77696
2155,Theft,21-Jan-16,78723.0,30.34601,-97.84923
2156,Theft,21-Jan-16,78741.0,30.36955,-97.5564
2157,Theft,21-Jan-16,78704.0,30.183310000000002,-97.59711
2159,Theft,21-Jan-16,78721.0,30.40031,-97.6792
2160,Theft,21-Jan-16,78704.0,30.088800000000003,-97.58093
2162,Theft,21-Jan-16,78704.0,30.189870000000003,-97.67766
2164,Theft,21-Jan-16,78701.0,30.26253,-97.70465
2175,Theft,21-Jan-16,78723.0,30.367700000000003,-97.85706
2179,Theft,22-Jan-16,78704.0,30.2166,-97.59744
2183,Theft,22-Jan-16,78752.0,30.40322,-97.93311
2187,Agg Assault,22-Jan-16,78741.0,30.362190000000002,-97.56687
2194,Burglary,22-Jan-16,78705.0,30.299780000000002,-97.78688
2202,Theft,22-Jan-16,78741.0,30.37434,-97.58872
2204,Burglary,22-Jan-16,78705.0,30.242520000000003,-97.78497
2205,Burglary,22-Jan-16,78723.0,30.367240000000002,-97.81844
2206,Theft,22-Jan-16,78723.0,30.349040000000002,-97.87486
2209,Agg Assault,22-Jan-16,78702.0,30.387230000000002,-97.68407
2211,Theft,22-Jan-16,78705.0,30.24433,-97.79001
2212,Rape,22-Jan-16,78752.0,-0.9,3.0
2215,Burglary,22-Jan-16,78752.0,30.39103,-97.92525
2218,Burglary,22-Jan-16,78752.0,30.37744,-97.95306
2222,Theft,22-Jan-16,78741.0,30.30958,-97.59176
2223,Burglary,22-Jan-16,78704.0,30.13614,-97.67826
2225,Burglary,22-Jan-16,78741.0,30.32009,-97.60909
2226,Theft,22-Jan-16,78704.0,30.196710000000003,-97.60881
2227,Agg Assault,22-Jan-16,78741.0,30.31662,-97.58613
2229,Theft,22-Jan-16,78741.0,30.30958,-97.59176
2233,Theft,22-Jan-16,78704.0,30.25232,-97.59005
2235,Theft,22-Jan-16,78701.0,30.25325,-97.70387
2246,Theft,22-Jan-16,78741.0,30.36801,-97.54469
2247,Theft,22-Jan-16,78704.0,30.183310000000002,-97.59711
2250,Theft,22-Jan-16,78723.0,30.34601,-97.84923
2254,Theft,22-Jan-16,78746.0,30.09656,-97.67019
2255,Theft,22-Jan-16,78701.0,30.240830000000003,-97.69174
2256,Theft,22-Jan-16,78702.0,30.29492,-97.71203
2257,Theft,22-Jan-16,78705.0,30.24821,-97.81169
2258,Theft,22-Jan-16,78741.0,30.30233,-97.5898
2261,Theft,22-Jan-16,78704.0,30.103730000000002,-97.60277
2264,Theft,22-Jan-16,78723.0,30.41476,-97.81966
2266,Theft,22-Jan-16,78701.0,30.23837,-97.73211
2267,Theft,22-Jan-16,78705.0,30.24434,-97.77596
2268,Theft,22-Jan-16,78752.0,30.312700000000003,-97.96222
2271,Theft,22-Jan-16,78704.0,30.20305,-97.67851
2272,Theft,22-Jan-16,78701.0,30.25468,-97.70315
2273,Theft,22-Jan-16,78705.0,30.23048,-97.81752
2275,Theft,22-Jan-16,78704.0,30.201900000000002,-97.68005
2276,Theft,22-Jan-16,78705.0,30.29523,-97.78187
2284,Theft,22-Jan-16,78741.0,30.29598,-97.60417
2292,Theft,22-Jan-16,78705.0,30.260240000000003,-97.80438
2294,Theft,22-Jan-16,78701.0,30.23348,-97.71887
2295,Theft,22-Jan-16,78723.0,30.374730000000003,-97.79119
2301,Theft,23-Jan-16,78723.0,30.49623,-97.84178
2302,Robbery,23-Jan-16,78741.0,30.292620000000003,-97.59823
2303,Theft,23-Jan-16,78702.0,30.27412,-97.70313
2307,Burglary,23-Jan-16,78702.0,30.329510000000003,-97.75042
2308,Theft,23-Jan-16,78704.0,30.18816,-97.62324
2311,Theft,23-Jan-16,78741.0,30.26586,-97.53794
2312,Burglary,23-Jan-16,78704.0,30.156930000000003,-97.59252
2313,Agg Assault,23-Jan-16,78741.0,30.30233,-97.5898
2320,Robbery,23-Jan-16,78741.0,30.317410000000002,-97.58946
2323,Theft,23-Jan-16,78741.0,30.30958,-97.59176
2324,Auto Theft,23-Jan-16,78752.0,30.347,-97.92754
2326,Theft,23-Jan-16,78741.0,30.287480000000002,-97.55477
2327,Burglary,23-Jan-16,78723.0,30.43953,-97.87261
2335,Burglary,23-Jan-16,78741.0,30.28629,-97.58878
2338,Theft,23-Jan-16,78752.0,30.368360000000003,-97.94023
2339,Theft,23-Jan-16,78723.0,30.41559,-97.81655
2341,Theft,23-Jan-16,78746.0,30.04135,-97.66586
2343,Theft,23-Jan-16,78741.0,30.365750000000002,-97.59426
2345,Theft,23-Jan-16,78701.0,30.21236,-97.70033
2346,Theft,23-Jan-16,78704.0,30.232960000000002,-97.63171
2353,Theft,23-Jan-16,78701.0,30.217380000000002,-97.71612
2355,Theft,23-Jan-16,78704.0,30.131030000000003,-97.59023
2356,Theft,23-Jan-16,78741.0,30.277630000000002,-97.56344
2360,Theft,23-Jan-16,78704.0,30.26144,-97.64251
2361,Theft,23-Jan-16,78704.0,30.14654,-97.56527
2363,Theft,23-Jan-16,78701.0,30.2513,-97.70956
2365,Theft,23-Jan-16,78756.0,30.28754,-97.91627
2366,Theft,23-Jan-16,78705.0,30.237370000000002,-97.77051
2367,Theft,23-Jan-16,78741.0,30.30441,-97.59515
2369,Theft,23-Jan-16,78705.0,30.22082,-97.78066
2372,Theft,23-Jan-16,78704.0,30.20718,-97.52849
2373,Theft,23-Jan-16,78752.0,30.373630000000002,-97.96124
2377,Theft,23-Jan-16,78741.0,30.28036,-97.57923
2380,Theft,23-Jan-16,78705.0,30.30433,-97.80554
2383,Theft,23-Jan-16,78741.0,30.270870000000002,-97.56329
2384,Theft,23-Jan-16,78705.0,30.26032,-97.76158
2385,Theft,23-Jan-16,78704.0,30.17587,-97.64955
2387,Robbery,24-Jan-16,78741.0,30.28036,-97.57923
2389,Burglary,24-Jan-16,78741.0,30.32306,-97.58898
2390,Burglary,24-Jan-16,78756.0,30.23833,-97.91241
2391,Theft,24-Jan-16,78741.0,30.30873,-97.57198
2394,Agg Assault,24-Jan-16,78741.0,30.29795,-97.60019
2395,Robbery,24-Jan-16,78702.0,30.272180000000002,-97.70328
2397,Theft,24-Jan-16,78752.0,30.36286,-97.95654
2398,Theft,24-Jan-16,78701.0,30.258950000000002,-97.69284
2403,Burglary,24-Jan-16,78746.0,30.15945,-97.69664
2407,Rape,24-Jan-16,78741.0,-0.9,3.0
2409,Theft,24-Jan-16,78723.0,30.398770000000003,-97.87702
2412,Theft,24-Jan-16,78721.0,30.448890000000002,-97.76031
2413,Theft,24-Jan-16,78741.0,30.30958,-97.59176
2418,Theft,24-Jan-16,78703.0,30.2074,-97.71581
2420,Theft,24-Jan-16,78741.0,30.30441,-97.59515
2426,Theft,24-Jan-16,78723.0,30.354670000000002,-97.88596
2428,Theft,24-Jan-16,78746.0,30.04135,-97.66586
2430,Burglary,24-Jan-16,78741.0,30.32306,-97.58898
2432,Agg Assault,24-Jan-16,78741.0,30.250680000000003,-97.5744
2435,Theft,24-Jan-16,78723.0,30.490350000000003,-97.88006
2437,Theft,24-Jan-16,78741.0,30.27101,-97.57503
2439,Theft,24-Jan-16,78704.0,30.21796,-97.66919
2441,Theft,24-Jan-16,78746.0,30.03863,-97.68087
2446,Theft,24-Jan-16,78705.0,30.26733,-97.79392
2447,Theft,24-Jan-16,78741.0,30.31662,-97.58613
2448,Theft,24-Jan-16,78705.0,30.21478,-97.7818
2449,Theft,24-Jan-16,78704.0,30.263150000000003,-97.63473
2451,Theft,24-Jan-16,78705.0,30.23516,-97.76114
2452,Theft,24-Jan-16,78701.0,30.2573,-97.70453
2453,Theft,24-Jan-16,78752.0,30.34382,-97.95646
2454,Theft,24-Jan-16,78741.0,30.337300000000003,-97.63531
2455,Theft,24-Jan-16,78705.0,30.21713,-97.78195
2457,Theft,24-Jan-16,78704.0,30.203300000000002,-97.63964
2458,Theft,24-Jan-16,78704.0,30.26144,-97.64251
2459,Theft,24-Jan-16,78705.0,30.24792,-97.82538
2460,Theft,24-Jan-16,78704.0,30.134320000000002,-97.61374
2461,Theft,24-Jan-16,78705.0,30.21713,-97.78195
2462,Theft,24-Jan-16,78701.0,30.255290000000002,-97.7076
2463,Theft,24-Jan-16,78705.0,30.23364,-97.81353
2465,Theft,24-Jan-16,78705.0,30.22051,-97.78459
2467,Theft,24-Jan-16,78702.0,30.326140000000002,-97.67096
2468,Theft,24-Jan-16,78752.0,30.43457,-97.93573
2470,Theft,24-Jan-16,78723.0,30.391550000000002,-97.88906
2474,Rape,24-Jan-16,78723.0,-0.9,3.0
2475,Theft,24-Jan-16,78705.0,30.2101,-97.77335
2477,Theft,24-Jan-16,78705.0,30.21713,-97.78195
2478,Theft,24-Jan-16,78704.0,30.194020000000002,-97.64966
2479,Theft,24-Jan-16,78701.0,30.26012,-97.69872
2481,Theft,25-Jan-16,78704.0,30.20718,-97.52849
2482,Burglary,25-Jan-16,78741.0,30.32306,-97.58898
2483,Theft,25-Jan-16,78701.0,30.252830000000003,-97.71201
2484,Robbery,25-Jan-16,78741.0,30.29795,-97.60019
2491,Burglary,25-Jan-16,78741.0,30.27186,-97.5203
2492,Burglary,25-Jan-16,78702.0,30.32861,-97.7522
2498,Auto Theft,25-Jan-16,78756.0,30.258660000000003,-97.89594
2503,Auto Theft,25-Jan-16,78741.0,30.28093,-97.60162
2504,Theft,25-Jan-16,78723.0,30.37285,-97.7931
2505,Auto Theft,25-Jan-16,78741.0,30.29406,-97.56791
2508,Rape,25-Jan-16,78752.0,-0.9,3.0
2509,Theft,25-Jan-16,78701.0,30.25465,-97.66891
2510,Theft,25-Jan-16,78741.0,30.30814,-97.56202
2516,Robbery,25-Jan-16,78741.0,30.28423,-97.58326
2524,Burglary,25-Jan-16,78752.0,30.43336,-97.93586
2525,Theft,25-Jan-16,78723.0,30.34814,-97.86285
2530,Agg Assault,25-Jan-16,78741.0,30.2799,-97.58214
2533,Theft,25-Jan-16,78741.0,30.30958,-97.59176
2534,Burglary,25-Jan-16,78704.0,30.226860000000002,-97.65658
2538,Burglary,25-Jan-16,78741.0,30.33697,-97.58703
2542,Theft,25-Jan-16,78703.0,30.187980000000003,-97.72478
2544,Theft,25-Jan-16,78752.0,30.356460000000002,-97.97372
2545,Theft,25-Jan-16,78704.0,30.11116,-97.60955
2548,Theft,25-Jan-16,78741.0,30.28036,-97.57923
2551,Theft,25-Jan-16,78752.0,30.373630000000002,-97.96124
2552,Theft,25-Jan-16,78703.0,30.212760000000003,-97.81266
2553,Theft,25-Jan-16,78723.0,30.43505,-97.90908
2554,Theft,25-Jan-16,78704.0,30.14612,-97.64356
2556,Theft,25-Jan-16,78704.0,30.11116,-97.60955
2560,Theft,25-Jan-16,78705.0,30.22953,-97.79063
2561,Theft,25-Jan-16,78741.0,30.28036,-97.57923
2574,Theft,25-Jan-16,78702.0,30.292250000000003,-97.68064
2576,Theft,25-Jan-16,78701.0,30.25084,-97.70527
2581,Theft,25-Jan-16,78741.0,30.311950000000003,-97.60509
2585,Theft,25-Jan-16,78704.0,30.14612,-97.64356
2588,Theft,25-Jan-16,78756.0,30.248150000000003,-97.92975
2589,Theft,25-Jan-16,78723.0,30.364510000000003,-97.76315
2591,Theft,25-Jan-16,78746.0,30.04135,-97.66586
2595,Theft,25-Jan-16,78752.0,30.381110000000003,-97.91482
2597,Theft,25-Jan-16,78701.0,30.24859,-97.69596
2601,Theft,25-Jan-16,78703.0,30.204320000000003,-97.70585
2602,Theft,25-Jan-16,78703.0,30.19788,-97.8303
2603,Theft,25-Jan-16,78741.0,30.30958,-97.59176
2604,Theft,25-Jan-16,78723.0,30.46196,-97.88525
2605,Theft,25-Jan-16,78704.0,30.169040000000003,-97.56363
2608,Theft,25-Jan-16,78752.0,30.355040000000002,-97.97273
2609,Theft,25-Jan-16,78703.0,30.187980000000003,-97.72478
2610,Theft,25-Jan-16,78702.0,30.27804,-97.71474
2611,Theft,26-Jan-16,78721.0,30.39757,-97.76936
2612,Theft,26-Jan-16,78704.0,30.222830000000002,-97.63769
2614,Agg Assault,26-Jan-16,78741.0,30.27101,-97.57503
2618,Theft,26-Jan-16,78723.0,30.474110000000003,-97.88014
2621,Burglary,26-Jan-16,78741.0,30.32188,-97.58144
2624,Burglary,26-Jan-16,78702.0,30.38411,-97.70407
2626,Theft,26-Jan-16,78703.0,30.13763,-97.76215
2627,Auto Theft,26-Jan-16,78741.0,30.28423,-97.58326
2631,Theft,26-Jan-16,78723.0,30.47663,-97.78084
2633,Theft,26-Jan-16,78752.0,30.44553,-97.92858
2638,Auto Theft,26-Jan-16,78741.0,30.2361,-97.55041
2639,Theft,26-Jan-16,78703.0,30.2074,-97.71581
2642,Theft,26-Jan-16,78746.0,29.982280000000003,-97.75383
2645,Agg Assault,26-Jan-16,78702.0,30.321550000000002,-97.6673
2647,Auto Theft,26-Jan-16,78701.0,30.25615,-97.71139
2650,Theft,26-Jan-16,78702.0,30.28158,-97.69951
2652,Burglary,26-Jan-16,78752.0,30.390780000000003,-97.921
2653,Burglary,26-Jan-16,78741.0,30.40124,-97.53604
2654,Theft,26-Jan-16,78704.0,30.1733,-97.66574
2655,Burglary,26-Jan-16,78752.0,30.39103,-97.92525
2656,Agg Assault,26-Jan-16,78723.0,30.43915,-97.86196
2659,Auto Theft,26-Jan-16,78705.0,30.239810000000002,-97.79478
2662,Auto Theft,26-Jan-16,78723.0,30.49623,-97.84178
2663,Agg Assault,26-Jan-16,78704.0,30.12346,-97.6257
2668,Burglary,26-Jan-16,78741.0,30.287360000000003,-97.5862
2669,Theft,26-Jan-16,78752.0,30.404870000000003,-97.91489
2671,Auto Theft,26-Jan-16,78705.0,30.23517,-97.79074
2677,Theft,26-Jan-16,78741.0,30.264560000000003,-97.56069
2685,Theft,26-Jan-16,78741.0,30.24033,-97.54853
2692,Theft,26-Jan-16,78701.0,30.25468,-97.70315
2693,Theft,26-Jan-16,78701.0,30.259510000000002,-97.70759
2695,Theft,26-Jan-16,78741.0,30.32852,-97.60647
2701,Theft,26-Jan-16,78702.0,30.28772,-97.69431
2703,Theft,26-Jan-16,78705.0,30.23974,-97.76884
2704,Theft,26-Jan-16,78741.0,30.32852,-97.60647
2707,Theft,26-Jan-16,78705.0,30.29858,-97.79345
2708,Theft,26-Jan-16,78705.0,30.226950000000002,-97.78563
2709,Theft,26-Jan-16,78705.0,30.30434,-97.79773
2710,Theft,26-Jan-16,78701.0,30.24292,-97.70329
2713,Theft,26-Jan-16,78705.0,30.23752,-97.77216
2720,Theft,26-Jan-16,78704.0,30.092570000000002,-97.58451
2726,Theft,27-Jan-16,78704.0,30.20718,-97.52849
2727,Agg Assault,27-Jan-16,78741.0,30.38596,-97.53943
2728,Theft,27-Jan-16,78741.0,30.244970000000002,-97.56575
2731,Agg Assault,27-Jan-16,78702.0,30.36906,-97.73457
2732,Burglary,27-Jan-16,78702.0,30.29965,-97.6914
2740,Burglary,27-Jan-16,78741.0,30.31645,-97.5671
2742,Theft,27-Jan-16,78702.0,30.34617,-97.74975
2746,Burglary,27-Jan-16,78741.0,30.389480000000002,-97.56536
2749,Burglary,27-Jan-16,78704.0,30.17133,-97.61964
2751,Agg Assault,27-Jan-16,78752.0,30.358330000000002,-97.94628
2755,Theft,27-Jan-16,78704.0,30.20718,-97.52849
2758,Agg Assault,27-Jan-16,78721.0,30.40218,-97.71889
2764,Theft,27-Jan-16,78702.0,30.32974,-97.69331
2767,Burglary,27-Jan-16,78741.0,30.40136,-97.55989
2768,Theft,27-Jan-16,78723.0,30.3621,-97.88466
2769,Theft,27-Jan-16,78741.0,30.28358,-97.56909
2772,Robbery,27-Jan-16,78741.0,30.31417,-97.57271
2775,Theft,27-Jan-16,78723.0,30.44407,-97.85593
2778,Theft,27-Jan-16,78704.0,30.181880000000003,-97.66117
2779,Theft,27-Jan-16,78741.0,30.27862,-97.57044
2781,Theft,27-Jan-16,78705.0,30.2405,-97.80101
2783,Theft,27-Jan-16,78756.0,30.24622,-97.91643
2787,Theft,27-Jan-16,78721.0,30.425,-97.72155
2788,Theft,27-Jan-16,78741.0,30.326800000000002,-97.57555
2792,Theft,27-Jan-16,78701.0,30.25465,-97.66891
2793,Theft,27-Jan-16,78741.0,30.29484,-97.55306
2794,Theft,27-Jan-16,78741.0,30.24134,-97.53551
2796,Theft,27-Jan-16,78741.0,30.37106,-97.55361
2797,Theft,27-Jan-16,78702.0,30.277350000000002,-97.71833
2798,Theft,27-Jan-16,78705.0,30.237560000000002,-97.7959
2800,Theft,27-Jan-16,78703.0,30.1488,-97.82295
2801,Theft,27-Jan-16,78721.0,30.431350000000002,-97.67106
2802,Theft,27-Jan-16,78704.0,30.23119,-97.66752
2804,Theft,27-Jan-16,78723.0,30.34758,-97.87132
2805,Theft,27-Jan-16,78705.0,30.2281,-97.7912
2808,Theft,27-Jan-16,78705.0,30.22672,-97.7812
2810,Theft,27-Jan-16,78705.0,30.2281,-97.7912
2812,Theft,27-Jan-16,78741.0,30.2483,-97.54201
2814,Theft,27-Jan-16,78741.0,30.36195,-97.55989
2816,Theft,27-Jan-16,78701.0,30.25657,-97.69692
2819,Theft,27-Jan-16,78741.0,30.284010000000002,-97.57171
2822,Burglary,28-Jan-16,78752.0,30.3867,-97.90706
2825,Agg Assault,28-Jan-16,78721.0,30.402730000000002,-97.67304
2826,Burglary,28-Jan-16,78741.0,30.28667,-97.60221
2828,Burglary,28-Jan-16,78741.0,30.40793,-97.56976
2829,Theft,28-Jan-16,78752.0,30.425130000000003,-97.90941
2833,Theft,28-Jan-16,78723.0,30.434440000000002,-97.83705
2835,Burglary,28-Jan-16,78723.0,30.42295,-97.80732
2837,Theft,28-Jan-16,78704.0,30.215500000000002,-97.60031
2840,Theft,28-Jan-16,78701.0,30.259510000000002,-97.70759
2845,Auto Theft,28-Jan-16,78741.0,30.378,-97.56391
2849,Burglary,28-Jan-16,78752.0,30.40949,-97.94309
2851,Burglary,28-Jan-16,78752.0,30.390780000000003,-97.921
2852,Burglary,28-Jan-16,78741.0,30.31315,-97.59905
2854,Theft,28-Jan-16,78741.0,30.30958,-97.59176
2855,Theft,28-Jan-16,78701.0,30.24211,-97.70908
2857,Rape,28-Jan-16,78704.0,-0.9,3.0
2861,Theft,28-Jan-16,78704.0,30.208440000000003,-97.59841
2862,Burglary,28-Jan-16,78741.0,30.40136,-97.55989
2864,Burglary,28-Jan-16,78704.0,30.239060000000002,-97.59041
2869,Theft,28-Jan-16,78702.0,30.354210000000002,-97.72355
2870,Theft,28-Jan-16,78704.0,30.157980000000002,-97.63072
2871,Burglary,28-Jan-16,78756.0,30.268230000000003,-97.91078
2872,Agg Assault,28-Jan-16,78702.0,30.399140000000003,-97.67593
2878,Theft,28-Jan-16,78723.0,30.38238,-97.88403
2879,Robbery,28-Jan-16,78741.0,30.31166,-97.56651
2881,Robbery,28-Jan-16,78741.0,30.30814,-97.56202
2882,Robbery,28-Jan-16,78741.0,30.33227,-97.58967
2888,Theft,28-Jan-16,78701.0,30.24227,-97.68919
2890,Theft,28-Jan-16,78701.0,30.257240000000003,-97.67282
2892,Theft,28-Jan-16,78704.0,30.230520000000002,-97.62071
2896,Theft,28-Jan-16,78752.0,30.38701,-97.90796
2898,Theft,28-Jan-16,78723.0,30.41559,-97.81655
2905,Theft,28-Jan-16,78723.0,30.488590000000002,-97.8752
2906,Theft,28-Jan-16,78723.0,30.34601,-97.84923
2908,Theft,28-Jan-16,78701.0,30.247410000000002,-97.70624
2913,Theft,28-Jan-16,78704.0,30.23658,-97.55821
2915,Theft,28-Jan-16,78746.0,30.105210000000003,-97.67949
2916,Theft,28-Jan-16,78741.0,30.30441,-97.59515
2919,Theft,28-Jan-16,78741.0,30.2361,-97.55041
2920,Theft,28-Jan-16,78741.0,30.31434,-97.54603
2928,Theft,28-Jan-16,78701.0,30.24154,-97.6941
2929,Theft,28-Jan-16,78704.0,30.13494,-97.64186
2930,Theft,28-Jan-16,78756.0,30.265,-97.929
2932,Theft,28-Jan-16,78705.0,30.239410000000003,-97.78074
2933,Theft,28-Jan-16,78741.0,30.24134,-97.53551
2935,Burglary,29-Jan-16,78702.0,30.347160000000002,-97.67913
2936,Theft,29-Jan-16,78701.0,30.254910000000002,-97.70521
2937,Theft,29-Jan-16,78701.0,30.231550000000002,-97.71257
2938,Theft,29-Jan-16,78704.0,30.18099,-97.64937
2940,Agg Assault,29-Jan-16,78723.0,30.45878,-97.79735
2941,Rape,29-Jan-16,78704.0,-0.9,3.0
2942,Theft,29-Jan-16,78701.0,30.25514,-97.72069
2948,Theft,29-Jan-16,78723.0,30.43582,-97.86395
2949,Theft,29-Jan-16,78721.0,30.46641,-97.70824
2952,Burglary,29-Jan-16,78704.0,30.13633,-97.61327
2953,Theft,29-Jan-16,78701.0,30.26761,-97.70297
2954,Theft,29-Jan-16,78701.0,30.23348,-97.71887
2958,Robbery,29-Jan-16,78704.0,30.20718,-97.52849
2960,Theft,29-Jan-16,78723.0,30.36355,-97.81659
2962,Theft,29-Jan-16,78702.0,30.37057,-97.67052
2964,Theft,29-Jan-16,78741.0,30.30958,-97.59176
2965,Theft,29-Jan-16,78702.0,30.32637,-97.68566
2966,Burglary,29-Jan-16,78704.0,30.141370000000002,-97.62492
2968,Auto Theft,29-Jan-16,78741.0,30.31662,-97.58613
2970,Burglary,29-Jan-16,78704.0,30.138080000000002,-97.61644
2972,Burglary,29-Jan-16,78704.0,30.257250000000003,-97.64199
2974,Burglary,29-Jan-16,78704.0,30.14291,-97.59586
2975,Theft,29-Jan-16,78746.0,30.03433,-97.61615
2977,Theft,29-Jan-16,78723.0,30.354670000000002,-97.88596
2978,Theft,29-Jan-16,78741.0,30.30958,-97.59176
2980,Theft,29-Jan-16,78723.0,30.354670000000002,-97.88596
2983,Auto Theft,29-Jan-16,78721.0,30.402730000000002,-97.67304
2986,Theft,29-Jan-16,78701.0,30.25468,-97.70315
2989,Theft,29-Jan-16,78752.0,30.40062,-97.93073
2992,Theft,29-Jan-16,78701.0,30.271,-97.73351
2996,Theft,29-Jan-16,78702.0,30.289800000000003,-97.6772
3001,Theft,29-Jan-16,78704.0,30.169040000000003,-97.56363
3005,Theft,29-Jan-16,78704.0,30.197470000000003,-97.64108
3009,Theft,29-Jan-16,78746.0,30.11439,-97.68953
3011,Theft,29-Jan-16,78701.0,30.23956,-97.75382
3014,Theft,29-Jan-16,78741.0,30.32358,-97.56513
3016,Theft,29-Jan-16,78701.0,30.217100000000002,-97.73302
3018,Theft,29-Jan-16,78703.0,30.2074,-97.71581
3020,Theft,29-Jan-16,78741.0,30.31531,-97.55852
3021,Theft,29-Jan-16,78704.0,30.231740000000002,-97.59786
3022,Theft,29-Jan-16,78746.0,30.04135,-97.66586
3023,Theft,29-Jan-16,78702.0,30.31107,-97.69676
3025,Theft,29-Jan-16,78701.0,30.262220000000003,-97.65572
3026,Theft,29-Jan-16,78704.0,30.20718,-97.52849
3027,Theft,29-Jan-16,78701.0,30.2297,-97.75882
3028,Theft,29-Jan-16,78723.0,30.482020000000002,-97.86939
3032,Theft,29-Jan-16,78701.0,30.25657,-97.69692
3033,Theft,29-Jan-16,78741.0,30.30206,-97.54679
3037,Theft,29-Jan-16,78741.0,30.286240000000003,-97.55212
3039,Theft,29-Jan-16,78701.0,30.255380000000002,-97.70679
3041,Theft,29-Jan-16,78704.0,30.16636,-97.68576
3043,Theft,29-Jan-16,78741.0,30.37622,-97.54174
3044,Theft,29-Jan-16,78702.0,30.283700000000003,-97.73945
3045,Theft,29-Jan-16,78752.0,30.349800000000002,-97.93012
3046,Theft,29-Jan-16,78741.0,30.28304,-97.57063
3047,Theft,29-Jan-16,78702.0,30.28857,-97.69278
3051,Theft,29-Jan-16,78704.0,30.189210000000003,-97.66697
3052,Theft,29-Jan-16,78705.0,30.23733,-97.83682
3053,Theft,29-Jan-16,78741.0,30.30752,-97.6017
3054,Agg Assault,30-Jan-16,78752.0,30.35726,-97.93476
3055,Agg Assault,30-Jan-16,78721.0,30.420440000000003,-97.671
3058,Theft,30-Jan-16,78741.0,30.30814,-97.56202
3060,Auto Theft,30-Jan-16,78721.0,30.4598,-97.69286
3063,Auto Theft,30-Jan-16,78752.0,30.306520000000003,-97.93723
3064,Burglary,30-Jan-16,78752.0,30.40949,-97.94309
3065,Auto Theft,30-Jan-16,78721.0,30.406730000000003,-97.68056
3066,Theft,30-Jan-16,78705.0,30.291900000000002,-97.79092
3069,Burglary,30-Jan-16,78703.0,30.18164,-97.71996
3075,Theft,30-Jan-16,78704.0,30.20718,-97.52849
3076,Theft,30-Jan-16,78704.0,30.178880000000003,-97.69075
3083,Theft,30-Jan-16,78746.0,30.04135,-97.66586
3086,Theft,30-Jan-16,78704.0,30.086070000000003,-97.57646
3087,Agg Assault,30-Jan-16,78741.0,30.32306,-97.58898
3090,Theft,30-Jan-16,78746.0,30.04135,-97.66586
3091,Theft,30-Jan-16,78704.0,30.208440000000003,-97.59841
3095,Burglary,30-Jan-16,78702.0,30.32533,-97.66451
3096,Theft,30-Jan-16,78703.0,30.138340000000003,-97.75613
3097,Theft,30-Jan-16,78701.0,30.265120000000003,-97.71591
3098,Theft,30-Jan-16,78723.0,30.4779,-97.79878
3099,Theft,30-Jan-16,78701.0,30.251800000000003,-97.70609
3100,Theft,30-Jan-16,78701.0,30.251800000000003,-97.70609
3101,Theft,30-Jan-16,78723.0,30.36867,-97.78022
3104,Theft,30-Jan-16,78752.0,30.36581,-97.96813
3105,Theft,30-Jan-16,78752.0,30.372780000000002,-97.90847
3106,Theft,30-Jan-16,78741.0,30.285040000000002,-97.60965
3107,Theft,30-Jan-16,78701.0,30.251800000000003,-97.70609
3108,Theft,30-Jan-16,78702.0,30.2724,-97.65401
3109,Theft,30-Jan-16,78756.0,30.267950000000003,-97.92335
3110,Theft,30-Jan-16,78756.0,30.2653,-97.92954
3112,Theft,30-Jan-16,78723.0,30.35676,-97.87249
3114,Theft,30-Jan-16,78701.0,30.25646,-97.70479
3117,Theft,30-Jan-16,78723.0,30.40367,-97.82463
3119,Theft,30-Jan-16,78704.0,30.18917,-97.68364
3120,Theft,30-Jan-16,78723.0,30.34601,-97.84923
3122,Theft,30-Jan-16,78705.0,30.2256,-97.76626
3124,Theft,30-Jan-16,78746.0,30.04135,-97.66586
3126,Theft,30-Jan-16,78702.0,30.279020000000003,-97.71207
3127,Theft,30-Jan-16,78704.0,30.217270000000003,-97.55165
